0.0165,-180,9.866140e+01
0.0165,-175,9.764848e+01
0.0165,-170,9.673686e+01
0.0165,-165,9.593103e+01
0.0165,-160,9.523702e+01
0.0165,-155,9.468283e+01
0.0165,-150,9.421991e+01
0.0165,-145,9.384527e+01
0.0165,-140,9.355585e+01
0.0165,-135,9.337725e+01
0.0165,-130,9.326829e+01
0.0165,-125,9.322819e+01
0.0165,-120,9.323055e+01
0.0165,-115,9.333724e+01
0.0165,-110,9.348081e+01
0.0165,-105,9.363742e+01
0.0165,-100,9.381178e+01
0.0165,-95,9.408697e+01
0.0165,-90,9.437269e+01
0.0165,-85,9.466486e+01
0.0165,-80,9.496756e+01
0.0165,-75,9.536844e+01
0.0165,-70,9.577781e+01
0.0165,-65,9.619356e+01
0.0165,-60,9.662779e+01
0.0165,-55,9.715514e+01
0.0165,-50,9.769718e+01
0.0165,-45,9.828419e+01
0.0165,-40,9.891611e+01
0.0165,-35,9.962024e+01
0.0165,-30,1.003889e+02
0.0165,-25,1.012244e+02
0.0165,-20,1.021243e+02
0.0165,-15,1.030662e+02
0.0165,-10,1.040899e+02
0.0165,-5,1.051906e+02
0.0165,-0,1.063663e+02
0.0165,5,1.075288e+02
0.0165,10,1.087663e+02
0.0165,15,1.100567e+02
0.0165,20,1.114072e+02
0.0165,25,1.126589e+02
0.0165,30,1.139073e+02
0.0165,35,1.151637e+02
0.0165,40,1.164275e+02
0.0165,45,1.174758e+02
0.0165,50,1.184613e+02
0.0165,55,1.193949e+02
0.0165,60,1.202143e+02
0.0165,65,1.208108e+02
0.0165,70,1.212909e+02
0.0165,75,1.215937e+02
0.0165,80,1.217238e+02
0.0165,85,1.216348e+02
0.0165,90,1.213650e+02
0.0165,95,1.208871e+02
0.0165,100,1.202265e+02
0.0165,105,1.193945e+02
0.0165,110,1.183911e+02
0.0165,115,1.172239e+02
0.0165,120,1.159361e+02
0.0165,125,1.145551e+02
0.0165,130,1.130651e+02
0.0165,135,1.115332e+02
0.0165,140,1.099600e+02
0.0165,145,1.083813e+02
0.0165,150,1.068257e+02
0.0165,155,1.052985e+02
0.0165,160,1.037943e+02
0.0165,165,1.024033e+02
0.0165,170,1.010857e+02
0.0165,175,9.982291e+01
0.0165,180,9.866140e+01
0.0170,-180,8.237537e+01
0.0170,-175,8.143525e+01
0.0170,-170,8.059342e+01
0.0170,-165,7.985394e+01
0.0170,-160,7.922271e+01
0.0170,-155,7.872529e+01
0.0170,-150,7.830762e+01
0.0170,-145,7.797989e+01
0.0170,-140,7.774173e+01
0.0170,-135,7.761695e+01
0.0170,-130,7.755784e+01
0.0170,-125,7.756368e+01
0.0170,-120,7.760702e+01
0.0170,-115,7.773811e+01
0.0170,-110,7.790715e+01
0.0170,-105,7.809293e+01
0.0170,-100,7.829200e+01
0.0170,-95,7.858835e+01
0.0170,-90,7.889052e+01
0.0170,-85,7.919443e+01
0.0170,-80,7.950415e+01
0.0170,-75,7.990244e+01
0.0170,-70,8.029758e+01
0.0170,-65,8.070025e+01
0.0170,-60,8.111271e+01
0.0170,-55,8.161365e+01
0.0170,-50,8.213505e+01
0.0170,-45,8.269604e+01
0.0170,-40,8.329644e+01
0.0170,-35,8.396470e+01
0.0170,-30,8.469220e+01
0.0170,-25,8.548117e+01
0.0170,-20,8.632657e+01
0.0170,-15,8.720785e+01
0.0170,-10,8.816714e+01
0.0170,-5,8.919980e+01
0.0170,-0,9.030509e+01
0.0170,5,9.139312e+01
0.0170,10,9.255379e+01
0.0170,15,9.376672e+01
0.0170,20,9.503907e+01
0.0170,25,9.622463e+01
0.0170,30,9.739942e+01
0.0170,35,9.857890e+01
0.0170,40,9.976660e+01
0.0170,45,1.007605e+02
0.0170,50,1.016928e+02
0.0170,55,1.025497e+02
0.0170,60,1.032986e+02
0.0170,65,1.038296e+02
0.0170,70,1.042527e+02
0.0170,75,1.045217e+02
0.0170,80,1.046123e+02
0.0170,85,1.044896e+02
0.0170,90,1.041958e+02
0.0170,95,1.037190e+02
0.0170,100,1.030616e+02
0.0170,105,1.022354e+02
0.0170,110,1.012476e+02
0.0170,115,1.001083e+02
0.0170,120,9.886660e+01
0.0170,125,9.753483e+01
0.0170,130,9.609462e+01
0.0170,135,9.461796e+01
0.0170,140,9.310558e+01
0.0170,145,9.159410e+01
0.0170,150,9.010870e+01
0.0170,155,8.865454e+01
0.0170,160,8.722645e+01
0.0170,165,8.590112e+01
0.0170,170,8.464284e+01
0.0170,175,8.345904e+01
0.0170,180,8.237537e+01
0.0175,-180,6.767958e+01
0.0175,-175,6.681261e+01
0.0175,-170,6.604354e+01
0.0175,-165,6.535824e+01
0.0175,-160,6.477312e+01
0.0175,-155,6.432849e+01
0.0175,-150,6.397019e+01
0.0175,-145,6.370157e+01
0.0175,-140,6.351928e+01
0.0175,-135,6.344649e+01
0.0175,-130,6.343554e+01
0.0175,-125,6.347353e+01
0.0175,-120,6.354524e+01
0.0175,-115,6.371295e+01
0.0175,-110,6.391457e+01
0.0175,-105,6.412862e+01
0.0175,-100,6.435166e+01
0.0175,-95,6.466862e+01
0.0175,-90,6.498684e+01
0.0175,-85,6.529483e+01
0.0175,-80,6.559277e+01
0.0175,-75,6.597289e+01
0.0175,-70,6.635350e+01
0.0175,-65,6.673825e+01
0.0175,-60,6.713950e+01
0.0175,-55,6.761748e+01
0.0175,-50,6.811216e+01
0.0175,-45,6.864335e+01
0.0175,-40,6.921080e+01
0.0175,-35,6.984479e+01
0.0175,-30,7.053539e+01
0.0175,-25,7.128474e+01
0.0175,-20,7.209070e+01
0.0175,-15,7.292321e+01
0.0175,-10,7.382329e+01
0.0175,-5,7.479218e+01
0.0175,-0,7.583019e+01
0.0175,5,7.684564e+01
0.0175,10,7.793020e+01
0.0175,15,7.906518e+01
0.0175,20,8.025754e+01
0.0175,25,8.136469e+01
0.0175,30,8.248268e+01
0.0175,35,8.360071e+01
0.0175,40,8.470717e+01
0.0175,45,8.563123e+01
0.0175,50,8.650927e+01
0.0175,55,8.733141e+01
0.0175,60,8.801919e+01
0.0175,65,8.848690e+01
0.0175,70,8.885255e+01
0.0175,75,8.907230e+01
0.0175,80,8.913694e+01
0.0175,85,8.899050e+01
0.0175,90,8.867319e+01
0.0175,95,8.818266e+01
0.0175,100,8.753026e+01
0.0175,105,8.672457e+01
0.0175,110,8.575153e+01
0.0175,115,8.463595e+01
0.0175,120,8.342557e+01
0.0175,125,8.213852e+01
0.0175,130,8.075668e+01
0.0175,135,7.934228e+01
0.0175,140,7.788939e+01
0.0175,145,7.644247e+01
0.0175,150,7.502453e+01
0.0175,155,7.362892e+01
0.0175,160,7.224950e+01
0.0175,165,7.098473e+01
0.0175,170,6.980115e+01
0.0175,175,6.869142e+01
0.0175,180,6.767958e+01
0.0180,-180,5.456860e+01
0.0180,-175,5.374797e+01
0.0180,-170,5.302509e+01
0.0180,-165,5.240123e+01
0.0180,-160,5.188209e+01
0.0180,-155,5.150090e+01
0.0180,-150,5.120289e+01
0.0180,-145,5.099133e+01
0.0180,-140,5.085995e+01
0.0180,-135,5.082584e+01
0.0180,-130,5.084938e+01
0.0180,-125,5.093000e+01
0.0180,-120,5.104061e+01
0.0180,-115,5.124350e+01
0.0180,-110,5.147639e+01
0.0180,-105,5.171756e+01
0.0180,-100,5.196357e+01
0.0180,-95,5.227699e+01
0.0180,-90,5.258010e+01
0.0180,-85,5.287740e+01
0.0180,-80,5.317297e+01
0.0180,-75,5.355651e+01
0.0180,-70,5.393489e+01
0.0180,-65,5.430158e+01
0.0180,-60,5.468047e+01
